file	model	utmos_ref	utmos	pesq_wb	estoi	mcd_db	seconds
01404296_v066_d16cb77feb.flac	vocos_pretrained_en	3.0472	2.7289	3.455	0.9596	3.1486	7.04
01404296_v066_d16cb77feb.flac	bigvgan_v2	3.0472	3.2276	4.4287	0.9936	4.0729	7.04
02772763_v002_e938135759.flac	baseline	2.9777	2.7736	3.5548	0.9703	2.0532	6.56
02772763_v002_e938135759.flac	plus_c	2.9777	2.7212	3.3871	0.9698	2.0678	6.56
02772763_v002_e938135759.flac	plus_cb	2.9777	2.8271	3.4926	0.9651	2.0004	6.56
02772763_v002_e938135759.flac	plus_cba	2.9777	2.7335	3.7262	0.9677	2.0823	6.56
02772763_v002_e938135759.flac	vocos_pretrained_en	2.9777	2.6008	3.4515	0.9659	2.4432	6.56
02772763_v002_e938135759.flac	bigvgan_v2	2.9777	3.0091	4.2197	0.9914	2.2686	6.56
00351751_v021_60869340ff.flac	baseline	2.6014	2.5613	2.4874	0.9633	3.055	6.4
00351751_v021_60869340ff.flac	plus_c	2.6014	2.6029	2.397	0.9598	3.0629	6.4
00351751_v021_60869340ff.flac	plus_cb	2.6014	2.6786	2.706	0.9629	3.0683	6.4
00351751_v021_60869340ff.flac	plus_cba	2.6014	2.6774	2.5937	0.9563	3.0857	6.4
00351751_v021_60869340ff.flac	vocos_pretrained_en	2.6014	2.6901	2.6686	0.9511	3.3346	6.4
00351751_v021_60869340ff.flac	bigvgan_v2	2.6014	2.6107	4.2456	0.9935	3.0552	6.4
00106828_v043_efe1250623.flac	baseline	3.488	3.2148	3.428	0.9489	2.1492	6.56
00106828_v043_efe1250623.flac	plus_c	3.488	3.1123	3.0238	0.9472	2.3212	6.56
00106828_v043_efe1250623.flac	plus_cb	3.488	3.4042	3.2908	0.9508	2.1912	6.56
00106828_v043_efe1250623.flac	plus_cba	3.488	3.0484	3.1749	0.9354	2.6593	6.56
00106828_v043_efe1250623.flac	vocos_pretrained_en	3.488	2.7641	3.0539	0.9403	2.8195	6.56
00106828_v043_efe1250623.flac	bigvgan_v2	3.488	3.4594	4.5424	0.9967	2.4881	6.56
00991622_v035_3df7960d85.flac	baseline	2.6055	2.769	3.0955	0.959	2.6087	6.56
00991622_v035_3df7960d85.flac	plus_c	2.6055	2.5687	3.1349	0.9668	2.614	6.56
00991622_v035_3df7960d85.flac	plus_cb	2.6055	2.4717	3.1688	0.9682	2.5387	6.56
00991622_v035_3df7960d85.flac	plus_cba	2.6055	2.5095	3.2394	0.9648	2.6363	6.56
00991622_v035_3df7960d85.flac	vocos_pretrained_en	2.6055	2.4507	2.9638	0.9579	2.9518	6.56
00991622_v035_3df7960d85.flac	bigvgan_v2	2.6055	2.5547	4.3387	0.9964	4.227	6.56
07030958_v008_6a8d6cb7b3.flac	baseline	2.2991	2.3019	3.3	0.9671	2.4889	6.4
07030958_v008_6a8d6cb7b3.flac	plus_c	2.2991	2.2273	3.5162	0.9708	2.673	6.4
07030958_v008_6a8d6cb7b3.flac	plus_cb	2.2991	2.3168	3.747	0.976	2.587	6.4
07030958_v008_6a8d6cb7b3.flac	plus_cba	2.2991	2.288	3.5195	0.9659	2.5309	6.4
07030958_v008_6a8d6cb7b3.flac	vocos_pretrained_en	2.2991	2.3154	3.4292	0.9677	2.8462	6.4
07030958_v008_6a8d6cb7b3.flac	bigvgan_v2	2.2991	2.3247	4.4564	0.9927	2.8464	6.4
01582585_v015_921e9e9e7a.flac	baseline	2.931	2.2829	3.9289	0.969	2.123	7.84
01582585_v015_921e9e9e7a.flac	plus_c	2.931	2.4996	3.7992	0.9662	2.1204	7.84
01582585_v015_921e9e9e7a.flac	plus_cb	2.931	2.191	3.8109	0.9688	2.1229	7.84
01582585_v015_921e9e9e7a.flac	plus_cba	2.931	2.412	3.6927	0.9644	2.1511	7.84
01582585_v015_921e9e9e7a.flac	vocos_pretrained_en	2.931	2.2511	3.5961	0.9665	2.2043	7.84
01582585_v015_921e9e9e7a.flac	bigvgan_v2	2.931	2.8551	4.4436	0.9925	2.303	7.84
06980920_v042_2769479e87.flac	baseline	2.5191	2.4656	3.1909	0.9487	2.0817	5.6
06980920_v042_2769479e87.flac	plus_c	2.5191	2.445	3.4144	0.9551	2.1317	5.6
06980920_v042_2769479e87.flac	plus_cb	2.5191	2.5192	3.1588	0.9486	2.3219	5.6
06980920_v042_2769479e87.flac	plus_cba	2.5191	2.5606	3.3166	0.9535	2.2093	5.6
06980920_v042_2769479e87.flac	vocos_pretrained_en	2.5191	2.3729	3.2333	0.9422	2.4154	5.6
06980920_v042_2769479e87.flac	bigvgan_v2	2.5191	2.5917	4.4111	0.9891	2.3955	5.6
07019874_v077_6875fdf54f.flac	baseline	3.0563	3.1372	3.7019	0.9781	1.9365	5.92
07019874_v077_6875fdf54f.flac	plus_c	3.0563	2.6823	3.152	0.9656	1.9343	5.92
07019874_v077_6875fdf54f.flac	plus_cb	3.0563	2.6842	3.3364	0.9689	1.9423	5.92
07019874_v077_6875fdf54f.flac	plus_cba	3.0563	2.7572	3.0706	0.9652	1.9757	5.92
07019874_v077_6875fdf54f.flac	vocos_pretrained_en	3.0563	2.6217	3.1224	0.9631	2.2305	5.92
07019874_v077_6875fdf54f.flac	bigvgan_v2	3.0563	3.0303	4.4883	0.9973	2.463	5.92
03558261_v004_e220da031c.flac	baseline	1.6748	1.7254	3.1727	0.9501	3.5593	5.12
03558261_v004_e220da031c.flac	plus_c	1.6748	1.606	3.2484	0.9512	3.4942	5.12
03558261_v004_e220da031c.flac	plus_cb	1.6748	1.6469	2.9726	0.9452	3.7171	5.12
03558261_v004_e220da031c.flac	plus_cba	1.6748	1.7333	3.3939	0.9504	3.4704	5.12
03558261_v004_e220da031c.flac	vocos_pretrained_en	1.6748	1.5156	2.9479	0.9401	3.7311	5.12
03558261_v004_e220da031c.flac	bigvgan_v2	1.6748	1.7471	3.9922	0.982	3.4319	5.12
01920409_v021_163c613674.flac	baseline	2.9959	2.9908	3.2742	0.971	2.6011	6.72
01920409_v021_163c613674.flac	plus_c	2.9959	2.7572	3.2791	0.9715	2.5721	6.72
01920409_v021_163c613674.flac	plus_cb	2.9959	2.9923	3.1986	0.9735	2.604	6.72
01920409_v021_163c613674.flac	plus_cba	2.9959	2.8076	3.1944	0.9701	2.6344	6.72
01920409_v021_163c613674.flac	vocos_pretrained_en	2.9959	2.6214	2.7122	0.964	3.0735	6.72
01920409_v021_163c613674.flac	bigvgan_v2	2.9959	3.0845	4.4455	0.9955	3.0078	6.72
01320968_v033_8dd6eb1c8c.flac	baseline	1.6432	1.7408	1.7252	0.9	4.006	4.8
01320968_v033_8dd6eb1c8c.flac	plus_c	1.6432	2.1274	1.8424	0.9036	3.9814	4.8
01320968_v033_8dd6eb1c8c.flac	plus_cb	1.6432	2.0393	1.7814	0.9038	3.9908	4.8
01320968_v033_8dd6eb1c8c.flac	plus_cba	1.6432	1.8551	1.8794	0.9069	3.853	4.8
01320968_v033_8dd6eb1c8c.flac	vocos_pretrained_en	1.6432	1.9176	1.5994	0.898	4.195	4.8
01320968_v033_8dd6eb1c8c.flac	bigvgan_v2	1.6432	1.8523	3.7696	0.9773	4.731	4.8
07535171_v016_446cec3b04.flac	baseline	3.0745	2.8152	3.3292	0.9634	2.3256	7.52
07535171_v016_446cec3b04.flac	plus_c	3.0745	2.979	3.4664	0.9658	2.3602	7.52
07535171_v016_446cec3b04.flac	plus_cb	3.0745	3.0012	3.2816	0.9636	2.5752	7.52
07535171_v016_446cec3b04.flac	plus_cba	3.0745	3.0185	3.1943	0.964	2.5161	7.52
07535171_v016_446cec3b04.flac	vocos_pretrained_en	3.0745	2.8338	3.0575	0.9561	2.7865	7.52
07535171_v016_446cec3b04.flac	bigvgan_v2	3.0745	3.1429	4.4833	0.996	2.6227	7.52
07725635_v044_2de83bdccf.flac	baseline	3.2635	3.1622	3.5747	0.9674	2.7419	2.88
07725635_v044_2de83bdccf.flac	plus_c	3.2635	3.0825	3.5082	0.9609	2.7614	2.88
07725635_v044_2de83bdccf.flac	plus_cb	3.2635	3.0152	3.7638	0.9626	2.8783	2.88
07725635_v044_2de83bdccf.flac	plus_cba	3.2635	3.0092	3.5008	0.9604	2.5831	2.88
07725635_v044_2de83bdccf.flac	vocos_pretrained_en	3.2635	3.1551	3.4636	0.9602	2.937	2.88
07725635_v044_2de83bdccf.flac	bigvgan_v2	3.2635	3.3453	4.4671	0.9943	2.4446	2.88
07181680_v025_230843111c.flac	baseline	2.8074	2.5785	3.1295	0.9436	2.3587	3.04
07181680_v025_230843111c.flac	plus_c	2.8074	2.6144	3.2941	0.942	2.29	3.04
07181680_v025_230843111c.flac	plus_cb	2.8074	2.1411	3.0631	0.937	2.2817	3.04
07181680_v025_230843111c.flac	plus_cba	2.8074	2.3327	2.9326	0.9338	2.4235	3.04
07181680_v025_230843111c.flac	vocos_pretrained_en	2.8074	2.3405	3.118	0.9395	2.3841	3.04
07181680_v025_230843111c.flac	bigvgan_v2	2.8074	3.0559	4.4337	0.9925	2.042	3.04
01934073_v012_c6593beb83.flac	baseline	3.4017	3.152	3.8827	0.9815	2.4705	2.08
01934073_v012_c6593beb83.flac	plus_c	3.4017	3.224	3.7919	0.9787	2.6531	2.08
01934073_v012_c6593beb83.flac	plus_cb	3.4017	3.1361	4.1168	0.9801	2.531	2.08
01934073_v012_c6593beb83.flac	plus_cba	3.4017	3.2235	3.8213	0.9731	2.6251	2.08
01934073_v012_c6593beb83.flac	vocos_pretrained_en	3.4017	3.2446	3.836	0.9785	2.9121	2.08
01934073_v012_c6593beb83.flac	bigvgan_v2	3.4017	3.4294	4.5215	0.9971	3.1501	2.08
06157535_v076_c2faf6a19c.flac	baseline	3.0333	2.7491	2.8106	0.9322	3.9042	2.88
06157535_v076_c2faf6a19c.flac	plus_c	3.0333	2.7256	2.896	0.9358	3.5154	2.88
06157535_v076_c2faf6a19c.flac	plus_cb	3.0333	2.9092	3.1864	0.941	3.7388	2.88
06157535_v076_c2faf6a19c.flac	plus_cba	3.0333	2.7054	3.1497	0.9379	3.7098	2.88
06157535_v076_c2faf6a19c.flac	vocos_pretrained_en	3.0333	2.808	3.0542	0.9269	3.9262	2.88
06157535_v076_c2faf6a19c.flac	bigvgan_v2	3.0333	3.078	4.3643	0.9876	3.2284	2.88
00582749_v024_38154056c4.flac	baseline	2.9171	2.9659	3.251	0.9688	3.1247	8.0
00582749_v024_38154056c4.flac	plus_c	2.9171	2.9941	3.1464	0.9682	3.1483	8.0
00582749_v024_38154056c4.flac	plus_cb	2.9171	2.956	3.1456	0.9687	3.1349	8.0
00582749_v024_38154056c4.flac	plus_cba	2.9171	2.8269	3.5068	0.9634	3.2648	8.0
00582749_v024_38154056c4.flac	vocos_pretrained_en	2.9171	2.8109	3.1575	0.9575	3.6158	8.0
00582749_v024_38154056c4.flac	bigvgan_v2	2.9171	3.1828	4.4569	0.9962	4.4363	8.0
03421006_v019_688f6aea02.flac	baseline	3.2868	2.8529	3.2885	0.9636	2.7088	2.24
03421006_v019_688f6aea02.flac	plus_c	3.2868	3.0238	3.7599	0.9637	2.7968	2.24
03421006_v019_688f6aea02.flac	plus_cb	3.2868	2.7972	3.3769	0.9548	2.729	2.24
03421006_v019_688f6aea02.flac	plus_cba	3.2868	2.5706	3.3051	0.9504	2.8343	2.24
03421006_v019_688f6aea02.flac	vocos_pretrained_en	3.2868	2.6549	3.5977	0.9611	2.7841	2.24
03421006_v019_688f6aea02.flac	bigvgan_v2	3.2868	2.7684	4.0244	0.9816	2.6746	2.24
06975155_v065_26a8453b75.flac	baseline	3.1731	2.7811	3.2053	0.9813	2.3012	3.84
06975155_v065_26a8453b75.flac	plus_c	3.1731	2.6984	3.0985	0.9775	2.3002	3.84
06975155_v065_26a8453b75.flac	plus_cb	3.1731	2.8028	3.244	0.9802	2.2153	3.84
06975155_v065_26a8453b75.flac	plus_cba	3.1731	2.7445	3.2334	0.9762	2.311	3.84
06975155_v065_26a8453b75.flac	vocos_pretrained_en	3.1731	2.7283	2.8134	0.975	2.5592	3.84
06975155_v065_26a8453b75.flac	bigvgan_v2	3.1731	3.1678	4.2788	0.9966	2.674	3.84
01179116_v045_edc40e2104.flac	baseline	3.1338	2.9792	3.3892	0.9705	2.2401	4.32
01179116_v045_edc40e2104.flac	plus_c	3.1338	2.6796	3.6047	0.9644	2.2544	4.32
01179116_v045_edc40e2104.flac	plus_cb	3.1338	2.674	3.3895	0.9704	2.143	4.32
01179116_v045_edc40e2104.flac	plus_cba	3.1338	2.8312	3.5238	0.9708	2.2041	4.32
01179116_v045_edc40e2104.flac	vocos_pretrained_en	3.1338	2.524	3.6379	0.9581	2.661	4.32
01179116_v045_edc40e2104.flac	bigvgan_v2	3.1338	3.1745	4.4917	0.9965	4.7042	4.32
04384516_v050_044218079b.flac	baseline	3.1113	2.9315	2.935	0.9305	2.1883	8.96
04384516_v050_044218079b.flac	plus_c	3.1113	2.9076	3.0461	0.9242	2.2606	8.96
04384516_v050_044218079b.flac	plus_cb	3.1113	3.0344	2.9344	0.9317	2.2199	8.96
04384516_v050_044218079b.flac	plus_cba	3.1113	2.986	3.0127	0.9239	2.2044	8.96
04384516_v050_044218079b.flac	vocos_pretrained_en	3.1113	2.6296	2.8635	0.925	2.6187	8.96
04384516_v050_044218079b.flac	bigvgan_v2	3.1113	3.204	4.3945	0.9887	2.4707	8.96
00393327_v064_2d3bff63b1.flac	baseline	2.5222	2.4641	2.4697	0.9532	1.852	5.12
00393327_v064_2d3bff63b1.flac	plus_c	2.5222	2.4946	3.1408	0.9597	1.8154	5.12
00393327_v064_2d3bff63b1.flac	plus_cb	2.5222	2.6328	2.6531	0.9563	1.913	5.12
00393327_v064_2d3bff63b1.flac	plus_cba	2.5222	2.5568	2.9741	0.9551	1.9	5.12
00393327_v064_2d3bff63b1.flac	vocos_pretrained_en	2.5222	2.5051	2.2021	0.9464	2.1236	5.12
00393327_v064_2d3bff63b1.flac	bigvgan_v2	2.5222	2.5018	4.1979	0.9941	2.0989	5.12
05999790_v027_126812e302.flac	baseline	3.603	3.3967	3.8638	0.9608	2.7286	3.2
05999790_v027_126812e302.flac	plus_c	3.603	3.3838	3.8542	0.9588	2.73	3.2
05999790_v027_126812e302.flac	plus_cb	3.603	3.5589	3.8523	0.9624	2.6877	3.2
05999790_v027_126812e302.flac	plus_cba	3.603	3.2118	3.8967	0.957	2.8382	3.2
05999790_v027_126812e302.flac	vocos_pretrained_en	3.603	3.3928	3.8286	0.9605	2.8512	3.2
05999790_v027_126812e302.flac	bigvgan_v2	3.603	3.1851	4.2437	0.9865	2.6356	3.2
01829727_v011_d3c090f318.flac	baseline	3.0771	2.9035	3.7015	0.9712	2.6431	9.6
01829727_v011_d3c090f318.flac	plus_c	3.0771	2.7735	3.8179	0.9727	2.5589	9.6
01829727_v011_d3c090f318.flac	plus_cb	3.0771	2.8571	3.6838	0.9708	2.6295	9.6
01829727_v011_d3c090f318.flac	plus_cba	3.0771	2.9771	3.574	0.9692	2.6488	9.6
01829727_v011_d3c090f318.flac	vocos_pretrained_en	3.0771	2.7569	3.3864	0.9652	2.7526	9.6
01829727_v011_d3c090f318.flac	bigvgan_v2	3.0771	3.082	4.4789	0.9953	2.3583	9.6
00104913_v011_358ca43652.flac	baseline	2.9756	2.5486	3.4018	0.972	2.3643	7.68
00104913_v011_358ca43652.flac	plus_c	2.9756	2.7528	3.6092	0.9748	2.3836	7.68
00104913_v011_358ca43652.flac	plus_cb	2.9756	2.6412	3.4521	0.9736	2.3656	7.68
00104913_v011_358ca43652.flac	plus_cba	2.9756	2.7075	3.2301	0.9683	2.3568	7.68
00104913_v011_358ca43652.flac	vocos_pretrained_en	2.9756	2.5147	3.2058	0.9656	2.5258	7.68
00104913_v011_358ca43652.flac	bigvgan_v2	2.9756	2.8944	4.4895	0.9963	2.2704	7.68
02970057_v040_c7d95ba291.flac	baseline	2.7595	2.57	3.7431	0.9827	2.6686	7.2
02970057_v040_c7d95ba291.flac	plus_c	2.7595	2.4841	3.8449	0.9782	2.7792	7.2
02970057_v040_c7d95ba291.flac	plus_cb	2.7595	2.6278	3.8164	0.9822	2.702	7.2
02970057_v040_c7d95ba291.flac	plus_cba	2.7595	2.4203	3.715	0.9773	2.71	7.2
02970057_v040_c7d95ba291.flac	vocos_pretrained_en	2.7595	2.4515	3.6126	0.973	2.9677	7.2
02970057_v040_c7d95ba291.flac	bigvgan_v2	2.7595	2.6576	4.3846	0.994	2.7205	7.2
01845838_v043_9e1af0d26f.flac	baseline	3.148	2.7031	2.9519	0.9043	3.0311	7.84
01845838_v043_9e1af0d26f.flac	plus_c	3.148	2.7972	2.9968	0.9058	2.8958	7.84
01845838_v043_9e1af0d26f.flac	plus_cb	3.148	3.0469	3.0283	0.9149	2.9132	7.84
01845838_v043_9e1af0d26f.flac	plus_cba	3.148	2.8604	3.269	0.908	2.936	7.84
01845838_v043_9e1af0d26f.flac	vocos_pretrained_en	3.148	2.4539	3.0624	0.887	3.2777	7.84
01845838_v043_9e1af0d26f.flac	bigvgan_v2	3.148	3.078	4.5396	0.9957	4.4281	7.84
01022845_v047_19f806f1ed.flac	baseline	2.9382	2.7018	2.9416	0.9549	2.2641	4.96
01022845_v047_19f806f1ed.flac	plus_c	2.9382	2.6016	2.8944	0.9541	2.4313	4.96
01022845_v047_19f806f1ed.flac	plus_cb	2.9382	2.7489	3.154	0.9583	2.3329	4.96
01022845_v047_19f806f1ed.flac	plus_cba	2.9382	2.6876	3.2551	0.9587	2.2952	4.96
01022845_v047_19f806f1ed.flac	vocos_pretrained_en	2.9382	2.5748	2.7706	0.9477	2.726	4.96
01022845_v047_19f806f1ed.flac	bigvgan_v2	2.9382	2.8618	4.4823	0.995	2.8859	4.96
02614781_v014_1f0e827fab.flac	baseline	3.2145	3.2444	3.2783	0.9612	2.6878	8.32
02614781_v014_1f0e827fab.flac	plus_c	3.2145	3.0488	3.263	0.9605	2.6381	8.32
02614781_v014_1f0e827fab.flac	plus_cb	3.2145	3.0905	3.3106	0.9597	2.674	8.32
02614781_v014_1f0e827fab.flac	plus_cba	3.2145	3.0863	3.1402	0.9587	2.6161	8.32
02614781_v014_1f0e827fab.flac	vocos_pretrained_en	3.2145	2.9827	2.7631	0.9527	2.9119	8.32
02614781_v014_1f0e827fab.flac	bigvgan_v2	3.2145	3.215	3.8978	0.9884	2.6021	8.32
04372225_v061_867fd48e9f.flac	baseline	3.0963	2.7566	4.0686	0.9812	2.5774	2.88
04372225_v061_867fd48e9f.flac	plus_c	3.0963	2.7394	4.1567	0.9808	2.5939	2.88
04372225_v061_867fd48e9f.flac	plus_cb	3.0963	2.6556	4.1185	0.9811	2.6102	2.88
04372225_v061_867fd48e9f.flac	plus_cba	3.0963	2.2092	3.6697	0.9726	2.656	2.88
04372225_v061_867fd48e9f.flac	vocos_pretrained_en	3.0963	2.9062	3.8003	0.978	2.7208	2.88
04372225_v061_867fd48e9f.flac	bigvgan_v2	3.0963	3.1704	4.4124	0.9944	3.6245	2.88
01883671_v013_33b80925f0.flac	baseline	3.5962	3.4689	3.3188	0.9519	2.263	6.56
01883671_v013_33b80925f0.flac	plus_c	3.5962	3.4651	3.239	0.9515	2.2483	6.56
01883671_v013_33b80925f0.flac	plus_cb	3.5962	3.5544	3.2262	0.9545	2.2134	6.56
01883671_v013_33b80925f0.flac	plus_cba	3.5962	3.492	2.9396	0.95	2.3569	6.56
01883671_v013_33b80925f0.flac	vocos_pretrained_en	3.5962	3.2552	3.1568	0.9563	2.4368	6.56
01883671_v013_33b80925f0.flac	bigvgan_v2	3.5962	3.6337	4.5085	0.9964	3.4444	6.56
05979397_v022_c12c5b05e2.flac	baseline	2.5366	2.206	3.805	0.9708	3.0147	6.88
05979397_v022_c12c5b05e2.flac	plus_c	2.5366	2.2065	3.9933	0.9689	2.9181	6.88
05979397_v022_c12c5b05e2.flac	plus_cb	2.5366	2.3252	3.8857	0.97	2.9724	6.88
05979397_v022_c12c5b05e2.flac	plus_cba	2.5366	2.002	3.896	0.97	2.9926	6.88
05979397_v022_c12c5b05e2.flac	vocos_pretrained_en	2.5366	2.3187	3.6902	0.9668	3.2288	6.88
05979397_v022_c12c5b05e2.flac	bigvgan_v2	2.5366	2.424	4.1513	0.9882	3.6017	6.88
00564784_v077_13aea13792.flac	baseline	3.4104	3.0732	3.3716	0.9681	2.5613	8.16
00564784_v077_13aea13792.flac	plus_c	3.4104	2.9003	3.4204	0.9643	2.5561	8.16
00564784_v077_13aea13792.flac	plus_cb	3.4104	2.9293	3.5197	0.9655	2.5244	8.16
00564784_v077_13aea13792.flac	plus_cba	3.4104	3.0092	3.2836	0.9643	2.653	8.16
00564784_v077_13aea13792.flac	vocos_pretrained_en	3.4104	3.1392	3.2332	0.9609	3.0087	8.16
00564784_v077_13aea13792.flac	bigvgan_v2	3.4104	3.5456	4.3467	0.9976	3.7793	8.16
02022667_v078_78fc996199.flac	baseline	2.7433	2.5538	3.6132	0.97	1.8487	2.72
02022667_v078_78fc996199.flac	plus_c	2.7433	2.2902	3.3716	0.9709	1.7521	2.72
02022667_v078_78fc996199.flac	plus_cb	2.7433	2.5312	3.5288	0.9709	1.6558	2.72
02022667_v078_78fc996199.flac	plus_cba	2.7433	2.4307	3.3902	0.9756	1.7027	2.72
02022667_v078_78fc996199.flac	vocos_pretrained_en	2.7433	2.5366	2.9218	0.9613	1.9927	2.72
02022667_v078_78fc996199.flac	bigvgan_v2	2.7433	2.7852	4.4959	0.9956	2.7508	2.72
04292192_v035_dbd5139ada.flac	baseline	2.8495	2.7919	3.2611	0.953	1.9894	1.44
04292192_v035_dbd5139ada.flac	plus_c	2.8495	2.9184	3.0454	0.9588	1.9378	1.44
04292192_v035_dbd5139ada.flac	plus_cb	2.8495	2.998	4.0111	0.9844	1.9414	1.44
04292192_v035_dbd5139ada.flac	plus_cba	2.8495	3.0852	3.4425	0.967	1.9679	1.44
04292192_v035_dbd5139ada.flac	vocos_pretrained_en	2.8495	2.6218	3.6654	0.9605	2.2522	1.44
04292192_v035_dbd5139ada.flac	bigvgan_v2	2.8495	2.985	4.4265	0.9942	3.2301	1.44
00120016_v070_601717be79.flac	baseline	3.3449	3.0102	3.2056	0.9673	2.5533	5.6
00120016_v070_601717be79.flac	plus_c	3.3449	3.0387	3.2027	0.9634	2.7749	5.6
00120016_v070_601717be79.flac	plus_cb	3.3449	2.9621	3.4129	0.962	2.6081	5.6
00120016_v070_601717be79.flac	plus_cba	3.3449	2.9985	3.0086	0.962	2.7678	5.6
00120016_v070_601717be79.flac	vocos_pretrained_en	3.3449	3.0956	3.0829	0.945	3.0384	5.6
00120016_v070_601717be79.flac	bigvgan_v2	3.3449	3.4306	4.4492	0.9945	4.4229	5.6
01100013_v023_6a108668d5.flac	baseline	2.7395	2.3809	4.1165	0.9651	2.878	5.44
01100013_v023_6a108668d5.flac	plus_c	2.7395	2.3188	4.1213	0.9673	2.9049	5.44
01100013_v023_6a108668d5.flac	plus_cb	2.7395	2.4599	4.0947	0.9668	2.8975	5.44
01100013_v023_6a108668d5.flac	plus_cba	2.7395	2.2849	4.1324	0.9607	3.0083	5.44
01100013_v023_6a108668d5.flac	vocos_pretrained_en	2.7395	2.1868	3.8142	0.9628	3.1893	5.44
01100013_v023_6a108668d5.flac	bigvgan_v2	2.7395	2.6236	4.4059	0.9874	3.9444	5.44
01994269_v015_6bd48250b0.flac	baseline	1.9531	1.5802	3.6524	0.9562	2.4528	2.88
01994269_v015_6bd48250b0.flac	plus_c	1.9531	1.489	3.798	0.959	2.4015	2.88
01994269_v015_6bd48250b0.flac	plus_cb	1.9531	1.6078	3.7648	0.9591	2.5379	2.88
01994269_v015_6bd48250b0.flac	plus_cba	1.9531	1.4741	3.7106	0.9602	2.4979	2.88
01994269_v015_6bd48250b0.flac	vocos_pretrained_en	1.9531	1.6767	3.8206	0.955	2.4274	2.88
01994269_v015_6bd48250b0.flac	bigvgan_v2	1.9531	1.9251	4.478	0.9934	2.0158	2.88
03697931_v022_9b368698c3.flac	baseline	1.8898	1.657	4.0062	0.959	3.1607	5.76
03697931_v022_9b368698c3.flac	plus_c	1.8898	1.8152	4.1354	0.9593	3.2517	5.76
03697931_v022_9b368698c3.flac	plus_cb	1.8898	1.7159	4.1292	0.9585	3.2407	5.76
03697931_v022_9b368698c3.flac	plus_cba	1.8898	1.7725	4.0707	0.9605	3.3632	5.76
03697931_v022_9b368698c3.flac	vocos_pretrained_en	1.8898	1.5456	4.0686	0.9577	3.4543	5.76
03697931_v022_9b368698c3.flac	bigvgan_v2	1.8898	1.9698	4.1588	0.9793	3.9671	5.76
01339843_v054_d9ef2501d2.flac	baseline	2.6035	2.1956	3.593	0.9606	1.9972	7.36
01339843_v054_d9ef2501d2.flac	plus_c	2.6035	2.3243	3.605	0.9616	1.974	7.36
01339843_v054_d9ef2501d2.flac	plus_cb	2.6035	2.1599	3.4302	0.9587	2.0158	7.36
01339843_v054_d9ef2501d2.flac	plus_cba	2.6035	2.2957	3.645	0.96	2.0035	7.36
01339843_v054_d9ef2501d2.flac	vocos_pretrained_en	2.6035	2.1801	3.3723	0.9545	2.2675	7.36
01339843_v054_d9ef2501d2.flac	bigvgan_v2	2.6035	2.6564	4.4741	0.9933	2.0451	7.36
00957455_v073_f69a0a2503.flac	baseline	2.085	2.4608	1.9508	0.9039	2.3071	2.88
00957455_v073_f69a0a2503.flac	plus_c	2.085	2.2168	2.2345	0.9112	2.419	2.88
00957455_v073_f69a0a2503.flac	plus_cb	2.085	2.2657	2.3039	0.8999	2.4458	2.88
00957455_v073_f69a0a2503.flac	plus_cba	2.085	2.1223	2.1541	0.8963	2.6222	2.88
00957455_v073_f69a0a2503.flac	vocos_pretrained_en	2.085	2.0609	1.8193	0.8916	2.4541	2.88
00957455_v073_f69a0a2503.flac	bigvgan_v2	2.085	1.9754	3.7781	0.9736	5.678	2.88
00981483_v032_ef23bf2364.flac	baseline	2.4489	2.6131	2.6465	0.9604	3.3971	6.08
00981483_v032_ef23bf2364.flac	plus_c	2.4489	2.4779	2.7925	0.9615	3.3401	6.08
00981483_v032_ef23bf2364.flac	plus_cb	2.4489	2.4646	2.9545	0.9644	3.5013	6.08
00981483_v032_ef23bf2364.flac	plus_cba	2.4489	2.4865	3.3863	0.9651	3.5069	6.08
00981483_v032_ef23bf2364.flac	vocos_pretrained_en	2.4489	2.1762	2.3282	0.9357	4.7338	6.08
00981483_v032_ef23bf2364.flac	bigvgan_v2	2.4489	2.4897	4.3753	0.9932	5.2044	6.08
01760924_v009_e9cd15305d.flac	baseline	2.3117	2.4016	3.7545	0.9628	2.6242	3.36
01760924_v009_e9cd15305d.flac	plus_c	2.3117	2.3766	3.8579	0.9679	2.6272	3.36
01760924_v009_e9cd15305d.flac	plus_cb	2.3117	2.3238	3.8123	0.9634	2.684	3.36
01760924_v009_e9cd15305d.flac	plus_cba	2.3117	2.5009	3.8485	0.964	2.6818	3.36
01760924_v009_e9cd15305d.flac	vocos_pretrained_en	2.3117	2.1814	3.7241	0.9616	2.7108	3.36
01760924_v009_e9cd15305d.flac	bigvgan_v2	2.3117	2.4548	4.3793	0.9911	2.353	3.36
02109506_v058_e0782f2e2d.flac	baseline	3.4144	3.3495	2.3608	0.9469	2.9179	4.64
02109506_v058_e0782f2e2d.flac	plus_c	3.4144	3.2701	2.6064	0.9436	2.7029	4.64
02109506_v058_e0782f2e2d.flac	plus_cb	3.4144	3.3382	2.5901	0.9488	2.7618	4.64
02109506_v058_e0782f2e2d.flac	plus_cba	3.4144	3.3567	2.7268	0.9463	2.9821	4.64
02109506_v058_e0782f2e2d.flac	vocos_pretrained_en	3.4144	3.1816	2.5418	0.9396	3.1336	4.64
